district,year,plan,winner,winner_plan,dem_share
24,2002,AR4,D,D,0.656
25,2002,AR4,D,D,0.477
26,2002,AR4,D,D,0.647
27,2002,AR4,D,D,0.626
28,2002,AR4,D,X,0.539
29,2002,AR4,D,X,0.594
30,2002,AR4,R,R,0.431
31,2002,AR4,D,D,0.527
32,2002,AR4,D,D,0.688
33,2002,AR4,D,D,0.725
34,2002,AR4,D,D,0.632
35,2002,AR4,R,R,0.481
1,2004,AR4,R,R,0.366
2,2004,AR4,D,D,0.631
3,2004,AR4,R,R,0.317
4,2004,AR4,R,R,0.333
5,2004,AR4,D,D,
6,2004,AR4,D,X,
7,2004,AR4,D,D,0.516
8,2004,AR4,R,R,0.332
9,2004,AR4,R,R,0.354
10,2004,AR4,D,X,
11,2004,AR4,D,D,
12,2004,AR4,D,D,0.662
13,2004,AR4,R,R,
14,2004,AR4,D,D,
15,2004,AR4,D,D,
16,2004,AR4,D,D,
17,2004,AR4,D,D,0.666
18,2004,AR4,D,X,
19,2004,AR4,D,X,
20,2004,AR4,D,D,0.670
21,2004,AR4,D,D,
22,2004,AR4,D,X,
23,2004,AR4,D,D,0.577
24,2004,AR4,D,D,0.718
25,2004,AR4,D,D,0.540
26,2004,AR4,D,D,0.711
27,2004,AR4,D,D,
28,2004,AR4,D,X,
29,2004,AR4,D,X,
30,2004,AR4,R,R,0.380
31,2004,AR4,D,D,0.637
32,2004,AR4,D,D,0.739
33,2004,AR4,D,D,0.777
34,2004,AR4,D,D,
35,2004,AR4,R,R,
1,2006,AR4,R,R,
2,2006,AR4,D,D,
3,2006,AR4,R,R,
4,2006,AR4,R,R,
5,2006,AR4,D,D,0.789
6,2006,AR4,D,X,0.590
7,2006,AR4,D,D,
8,2006,AR4,R,R,
9,2006,AR4,R,R,
10,2006,AR4,D,X,0.585
11,2006,AR4,D,D,0.724
12,2006,AR4,D,D,
13,2006,AR4,R,R,0.431
14,2006,AR4,D,D,0.532
15,2006,AR4,D,D,0.685
16,2006,AR4,D,D,0.684
17,2006,AR4,D,D,
18,2006,AR4,D,X,0.620
19,2006,AR4,D,X,0.600
20,2006,AR4,D,D,
21,2006,AR4,D,D,0.627
22,2006,AR4,D,X,0.603
23,2006,AR4,D,D,
24,2006,AR4,D,D,
25,2006,AR4,D,D,
26,2006,AR4,D,D,
27,2006,AR4,D,D,0.621
28,2006,AR4,D,X,0.556
29,2006,AR4,D,X,0.597
30,2006,AR4,R,R,
31,2006,AR4,D,D,
32,2006,AR4,D,D,
33,2006,AR4,D,D,
34,2006,AR4,D,D,0.775
35,2006,AR4,R,R,0.455
1,2008,AR4,R,R,0.418
2,2008,AR4,D,D,0.587
3,2008,AR4,R,R,0.325
4,2008,AR4,R,R,0.326
5,2008,AR4,D,D,
6,2008,AR4,D,X,
7,2008,AR4,D,D,0.610
8,2008,AR4,R,R,0.405
9,2008,AR4,R,R,0.324
10,2008,AR4,D,X,
11,2008,AR4,D,D,
12,2008,AR4,D,D,0.534
13,2008,AR4,R,R,
14,2008,AR4,D,D,
15,2008,AR4,D,D,
16,2008,AR4,D,D,
17,2008,AR4,D,D,0.658
18,2008,AR4,D,X,
19,2008,AR4,D,X,
20,2008,AR4,D,D,0.542
21,2008,AR4,D,D,
22,2008,AR4,D,X,
23,2008,AR4,D,D,0.594
24,2008,AR4,D,D,0.673
25,2008,AR4,D,D,0.574
26,2008,AR4,D,D,0.673
27,2008,AR4,D,D,
28,2008,AR4,D,X,
29,2008,AR4,D,X,
30,2008,AR4,R,R,0.450
31,2008,AR4,D,D,0.624
32,2008,AR4,D,D,0.639
33,2008,AR4,D,D,0.727
34,2008,AR4,D,D,
35,2008,AR4,R,R,
1,2010,AR4,R,R,
2,2010,AR4,D,D,
3,2010,AR4,R,R,
4,2010,AR4,R,R,
5,2010,AR4,D,D,0.667
6,2010,AR4,R,X,0.393
7,2010,AR4,D,D,
8,2010,AR4,R,R,
9,2010,AR4,R,R,
10,2010,AR4,R,X,0.407
11,2010,AR4,D,D,0.541
12,2010,AR4,D,D,
13,2010,AR4,R,R,0.376
14,2010,AR4,D,D,0.454
15,2010,AR4,D,D,0.520
16,2010,AR4,D,D,0.650
17,2010,AR4,D,D,
18,2010,AR4,R,X,0.429
19,2010,AR4,R,X,0.428
20,2010,AR4,D,D,
21,2010,AR4,D,D,0.440
22,2010,AR4,R,X,0.406
23,2010,AR4,D,D,
24,2010,AR4,D,D,
25,2010,AR4,D,D,
26,2010,AR4,D,D,
27,2010,AR4,D,D,0.428
28,2010,AR4,R,X,0.360
29,2010,AR4,R,X,0.380
30,2010,AR4,R,R,
31,2010,AR4,D,D,
32,2010,AR4,D,D,
33,2010,AR4,D,D,
34,2010,AR4,D,D,0.684
35,2010,AR4,R,R,0.331
1,2012,AR5,R,R,0.416
2,2012,AR5,R,R,0.418
3,2012,AR5,R,R,0.397
4,2012,AR5,D,D,0.593
5,2012,AR5,R,R,0.429
6,2012,AR5,R,R,0.446
7,2012,AR5,R,R,0.352
8,2012,AR5,R,R,0.369
9,2012,AR5,R,R,0.438
10,2012,AR5,D,D,0.474
11,2012,AR5,R,R,0.475
12,2012,AR5,D,X,0.503
13,2012,AR5,R,R,0.457
14,2012,AR5,R,R,0.396
15,2012,AR5,R,R,0.453
16,2012,AR5,R,R,0.407
17,2012,AR5,R,R,0.357
18,2012,AR5,R,R,0.274
19,2012,AR5,D,X,0.512
20,2012,AR5,D,X,0.508
21,2012,AR5,D,X,0.516
22,2012,AR5,D,X,0.565
23,2012,AR5,R,R,0.470
24,2012,AR5,D,D,0.663
25,2012,AR5,D,D,0.739
26,2012,AR5,D,X,0.506
27,2012,AR5,D,X,0.505
28,2012,AR5,R,R,0.454
29,2012,AR5,R,R,0.316
30,2012,AR5,D,D,0.786
31,2012,AR5,D,D,0.805
32,2012,AR5,D,D,0.568
33,2012,AR5,R,R,0.369
34,2012,AR5,R,R,0.496
35,2012,AR5,R,R,0.457
1,2014,AR5,R,R,
2,2014,AR5,R,R,
3,2014,AR5,R,R,0.364
4,2014,AR5,D,D,0.656
5,2014,AR5,R,R,0.350
6,2014,AR5,R,R,0.357
7,2014,AR5,R,R,
8,2014,AR5,R,R,0.323
9,2014,AR5,R,R,0.411
10,2014,AR5,D,D,0.456
11,2014,AR5,R,R,
12,2014,AR5,D,X,
13,2014,AR5,R,R,
14,2014,AR5,R,R,0.355
15,2014,AR5,R,R,0.373
16,2014,AR5,R,R,
17,2014,AR5,R,R,0.362
18,2014,AR5,R,R,0.280
19,2014,AR5,R,X,0.417
20,2014,AR5,R,X,0.462
21,2014,AR5,D,X,
22,2014,AR5,D,X,
23,2014,AR5,R,R,
24,2014,AR5,D,D,0.730
25,2014,AR5,D,D,
26,2014,AR5,D,X,
27,2014,AR5,D,X,
28,2014,AR5,R,R,
29,2014,AR5,R,R,
30,2014,AR5,D,D,0.827
31,2014,AR5,D,D,0.851
32,2014,AR5,D,D,
33,2014,AR5,R,R,0.330
34,2014,AR5,R,R,
35,2014,AR5,R,R,0.432
1,2016,AR5,R,R,0.282
2,2016,AR5,R,R,0.281
3,2016,AR5,R,R,
4,2016,AR5,D,D,
5,2016,AR5,R,R,
6,2016,AR5,R,R,
7,2016,AR5,R,R,0.349
8,2016,AR5,R,R,
9,2016,AR5,R,R,
10,2016,AR5,D,D,
11,2016,AR5,R,R,0.309
12,2016,AR5,D,X,0.436
13,2016,AR5,R,R,0.317
14,2016,AR5,R,R,
15,2016,AR5,R,R,
16,2016,AR5,R,R,0.286
17,2016,AR5,R,R,
18,2016,AR5,R,R,
19,2016,AR5,R,X,
20,2016,AR5,R,X,
21,2016,AR5,R,X,0.366
22,2016,AR5,R,X,0.396
23,2016,AR5,R,R,0.381
24,2016,AR5,D,D,
25,2016,AR5,D,D,0.702
26,2016,AR5,D,X,0.435
27,2016,AR5,R,X,0.454
28,2016,AR5,R,R,0.321
29,2016,AR5,R,R,0.228
30,2016,AR5,D,D,
31,2016,AR5,D,D,
32,2016,AR5,D,D,0.526
33,2016,AR5,R,R,
34,2016,AR5,R,R,0.420
35,2016,AR5,R,R,
1,2018,AR5,R,R,
2,2018,AR5,R,R,
3,2018,AR5,R,R,0.381
4,2018,AR5,D,D,0.615
5,2018,AR5,R,R,0.301
6,2018,AR5,R,R,0.330
7,2018,AR5,R,R,
8,2018,AR5,R,R,0.320
9,2018,AR5,R,R,0.343
10,2018,AR5,D,D,0.472
11,2018,AR5,R,R,
12,2018,AR5,D,X,
13,2018,AR5,R,R,
14,2018,AR5,R,R,0.303
15,2018,AR5,R,R,0.356
16,2018,AR5,R,R,
17,2018,AR5,R,R,0.300
18,2018,AR5,R,R,0.276
19,2018,AR5,R,X,0.271
20,2018,AR5,R,X,0.355
21,2018,AR5,R,X,
22,2018,AR5,R,X,
23,2018,AR5,R,R,
24,2018,AR5,D,D,0.672
25,2018,AR5,D,D,
26,2018,AR5,D,X,
27,2018,AR5,R,X,
28,2018,AR5,R,R,
29,2018,AR5,R,R,
30,2018,AR5,D,D,0.783
31,2018,AR5,D,D,0.814
32,2018,AR5,D,D,
33,2018,AR5,R,R,0.317
34,2018,AR5,R,R,
35,2018,AR5,R,R,0.449
1,2020,AR5,R,R,0.351
2,2020,AR5,R,R,0.266
3,2020,AR5,R,R,
4,2020,AR5,D,D,
5,2020,AR5,R,R,
6,2020,AR5,R,R,
7,2020,AR5,R,R,0.356
8,2020,AR5,R,R,
9,2020,AR5,R,R,
10,2020,AR5,D,D,
11,2020,AR5,R,R,0.325
12,2020,AR5,R,X,0.441
13,2020,AR5,R,R,0.248
14,2020,AR5,R,R,
15,2020,AR5,R,R,
16,2020,AR5,R,R,0.296
17,2020,AR5,R,R,
18,2020,AR5,R,R,
19,2020,AR5,R,X,
20,2020,AR5,R,X,
21,2020,AR5,R,X,0.373
22,2020,AR5,R,X,0.429
23,2020,AR5,R,R,0.403
24,2020,AR5,D,D,
25,2020,AR5,D,D,0.709
26,2020,AR5,R,X,0.399
27,2020,AR5,R,X,0.389
28,2020,AR5,R,R,0.335
29,2020,AR5,R,R,0.249
30,2020,AR5,D,D,
31,2020,AR5,D,D,
32,2020,AR5,D,D,0.649
33,2020,AR5,R,R,
34,2020,AR5,R,R,0.462
35,2020,AR5,R,R,
1,1972,AZ1.1,R,R,0.446
2,1972,AZ1.1,D,D,0.563
3,1972,AZ1.1,D,D,0.664
4,1972,AZ1.1,D,D,0.671
5,1972,AZ1.1,D,D,0.582
6,1972,AZ1.1,D,D,0.590
7,1972,AZ1.1,D,D,0.533
8,1972,AZ1.1,D,D,0.594
9,1972,AZ1.1,D,X,0.604
10,1972,AZ1.1,D,D,0.609
11,1972,AZ1.1,D,D,0.525
12,1972,AZ1.1,R,X,0.431
13,1972,AZ1.1,R,X,0.379
14,1972,AZ1.1,R,R,0.441
15,1972,AZ1.1,R,R,0.318
16,1972,AZ1.1,R,X,0.389
17,1972,AZ1.1,R,R,0.297
18,1972,AZ1.1,R,R,0.316
19,1972,AZ1.1,R,R,0.414
20,1972,AZ1.1,R,X,0.458
21,1972,AZ1.1,R,X,0.398
22,1972,AZ1.1,D,D,0.510
23,1972,AZ1.1,D,D,0.604
24,1972,AZ1.1,R,R,0.256
25,1972,AZ1.1,R,R,0.466
26,1972,AZ1.1,R,R,0.337
27,1972,AZ1.1,R,R,0.417
28,1972,AZ1.1,R,R,0.378
29,1972,AZ1.1,R,R,0.325
30,1972,AZ1.1,R,R,0.301
1,1974,AZ1,R,R,0.432
2,1974,AZ1,D,D,0.724
3,1974,AZ1,D,D,0.767
4,1974,AZ1,D,D,0.721
5,1974,AZ1,D,D,0.596
6,1974,AZ1,D,D,0.686
7,1974,AZ1,D,D,0.674
8,1974,AZ1,D,D,0.597
9,1974,AZ1,R,R,0.495
10,1974,AZ1,D,D,0.692
11,1974,AZ1,D,D,0.658
12,1974,AZ1,D,D,0.509
13,1974,AZ1,D,D,0.542
14,1974,AZ1,D,D,0.533
15,1974,AZ1,R,R,0.407
16,1974,AZ1,D,D,0.537
17,1974,AZ1,R,R,0.380
18,1974,AZ1,R,R,0.444
19,1974,AZ1,D,D,0.503
20,1974,AZ1,R,R,0.465
21,1974,AZ1,D,D,0.509
22,1974,AZ1,D,D,0.637
23,1974,AZ1,D,D,0.768
24,1974,AZ1,R,R,0.421
25,1974,AZ1,D,D,0.529
26,1974,AZ1,R,R,0.439
27,1974,AZ1,R,R,0.447
28,1974,AZ1,R,R,0.420
29,1974,AZ1,R,R,0.339
30,1974,AZ1,R,R,0.382
1,1976,AZ1.1,R,R,0.392
2,1976,AZ1.1,D,D,0.671
3,1976,AZ1.1,D,D,0.723
4,1976,AZ1.1,D,D,0.632
5,1976,AZ1.1,D,D,0.607
6,1976,AZ1.1,D,D,0.595
7,1976,AZ1.1,D,D,0.643
8,1976,AZ1.1,D,D,0.601
9,1976,AZ1.1,D,X,0.577
10,1976,AZ1.1,D,D,0.793
11,1976,AZ1.1,D,D,0.616
12,1976,AZ1.1,D,X,0.509
13,1976,AZ1.1,D,X,0.512
14,1976,AZ1.1,R,R,0.434
15,1976,AZ1.1,R,R,0.412
16,1976,AZ1.1,D,X,0.541
17,1976,AZ1.1,R,R,0.276
18,1976,AZ1.1,R,R,0.411
19,1976,AZ1.1,R,R,0.469
20,1976,AZ1.1,D,X,0.529
21,1976,AZ1.1,R,X,0.480
22,1976,AZ1.1,D,D,0.648
23,1976,AZ1.1,D,D,0.831
24,1976,AZ1.1,R,R,0.351
25,1976,AZ1.1,R,R,0.478
26,1976,AZ1.1,R,R,0.364
27,1976,AZ1.1,R,R,0.423
28,1976,AZ1.1,R,R,0.368
29,1976,AZ1.1,R,R,0.304
30,1976,AZ1.1,R,R,0.351
1,1978,AZ1.1,R,R,0.347
2,1978,AZ1.1,D,D,0.614
3,1978,AZ1.1,D,D,0.698
4,1978,AZ1.1,D,D,0.599
5,1978,AZ1.1,D,D,0.594
6,1978,AZ1.1,D,D,0.611
7,1978,AZ1.1,D,D,0.640
8,1978,AZ1.1,D,D,0.585
9,1978,AZ1.1,R,X,0.458
10,1978,AZ1.1,D,D,0.727
11,1978,AZ1.1,D,D,0.553
12,1978,AZ1.1,R,X,0.444
13,1978,AZ1.1,D,X,0.510
14,1978,AZ1.1,R,R,0.345
15,1978,AZ1.1,R,R,0.379
16,1978,AZ1.1,R,X,0.471
17,1978,AZ1.1,R,R,0.273
18,1978,AZ1.1,R,R,0.365
19,1978,AZ1.1,R,R,0.389
20,1978,AZ1.1,D,X,0.595
21,1978,AZ1.1,D,X,0.524
22,1978,AZ1.1,D,D,0.605
23,1978,AZ1.1,D,D,0.808
24,1978,AZ1.1,R,R,0.310
25,1978,AZ1.1,R,R,0.439
26,1978,AZ1.1,R,R,0.330
27,1978,AZ1.1,R,R,0.400
28,1978,AZ1.1,R,R,0.301
29,1978,AZ1.1,R,R,0.226
30,1978,AZ1.1,R,R,0.310
1,1980,AZ1.1,R,R,0.294
2,1980,AZ1.1,D,D,0.630
3,1980,AZ1.1,D,D,0.694
4,1980,AZ1.1,D,D,0.557
5,1980,AZ1.1,D,D,0.605
6,1980,AZ1.1,D,D,0.603
7,1980,AZ1.1,D,D,0.650
8,1980,AZ1.1,D,D,0.594
9,1980,AZ1.1,R,X,0.392
10,1980,AZ1.1,D,D,0.731
11,1980,AZ1.1,D,D,0.581
12,1980,AZ1.1,R,X,0.479
13,1980,AZ1.1,R,X,0.476
14,1980,AZ1.1,R,R,0.274
15,1980,AZ1.1,R,R,0.344
16,1980,AZ1.1,D,X,0.512
17,1980,AZ1.1,R,R,0.271
18,1980,AZ1.1,R,R,0.244
19,1980,AZ1.1,R,R,0.320
20,1980,AZ1.1,D,X,0.534
21,1980,AZ1.1,D,X,0.584
22,1980,AZ1.1,D,D,0.551
23,1980,AZ1.1,D,D,0.824
24,1980,AZ1.1,R,R,0.271
25,1980,AZ1.1,R,R,0.459
26,1980,AZ1.1,R,R,0.363
27,1980,AZ1.1,R,R,0.333
28,1980,AZ1.1,R,R,0.219
29,1980,AZ1.1,R,R,0.213
30,1980,AZ1.1,R,R,0.270
1,1982,AZ2,R,R,0.464
2,1982,AZ2,D,D,0.506
3,1982,AZ2,D,D,0.841
4,1982,AZ2,D,D,0.673
5,1982,AZ2,D,X,0.598
6,1982,AZ2,D,D,0.593
7,1982,AZ2,D,D,0.599
8,1982,AZ2,D,X,0.648
9,1982,AZ2,R,X,0.486
10,1982,AZ2,D,D,0.494
11,1982,AZ2,D,D,0.689
12,1982,AZ2,R,R,0.466
13,1982,AZ2,R,X,0.441
14,1982,AZ2,R,X,0.478
15,1982,AZ2,R,R,0.329
16,1982,AZ2,R,X,0.497
17,1982,AZ2,R,R,0.303
18,1982,AZ2,R,X,0.350
19,1982,AZ2,R,R,0.348
20,1982,AZ2,D,D,0.599
21,1982,AZ2,R,R,0.441
22,1982,AZ2,D,D,0.588
23,1982,AZ2,D,D,0.827
24,1982,AZ2,R,R,0.429
25,1982,AZ2,R,X,0.407
26,1982,AZ2,R,R,0.336
27,1982,AZ2,R,R,0.342
28,1982,AZ2,R,R,0.244
29,1982,AZ2,R,R,0.300
30,1982,AZ2,R,R,0.303
1,1984,AZ2,R,R,0.347
2,1984,AZ2,D,D,0.535
3,1984,AZ2,D,D,0.662
4,1984,AZ2,D,D,0.739
5,1984,AZ2,D,X,0.649
6,1984,AZ2,D,D,0.514
7,1984,AZ2,D,D,0.643
8,1984,AZ2,D,X,0.715
9,1984,AZ2,R,X,0.476
10,1984,AZ2,D,D,0.686
11,1984,AZ2,D,D,0.751
12,1984,AZ2,R,R,0.366
13,1984,AZ2,R,X,0.332
14,1984,AZ2,R,X,0.407
15,1984,AZ2,R,R,0.320
16,1984,AZ2,R,X,0.359
17,1984,AZ2,R,R,0.317
18,1984,AZ2,R,X,0.318
19,1984,AZ2,R,R,0.332
20,1984,AZ2,D,D,0.549
21,1984,AZ2,R,R,0.313
22,1984,AZ2,D,D,0.582
23,1984,AZ2,D,D,0.730
24,1984,AZ2,R,R,0.339
25,1984,AZ2,R,X,0.329
26,1984,AZ2,R,R,0.314
27,1984,AZ2,R,R,0.343
28,1984,AZ2,R,R,0.301
29,1984,AZ2,R,R,0.316
30,1984,AZ2,R,R,0.302
1,1986,AZ2,R,R,0.328
2,1986,AZ2,D,D,0.626
3,1986,AZ2,D,D,0.730
4,1986,AZ2,D,D,0.662
5,1986,AZ2,D,X,0.628
6,1986,AZ2,D,D,0.669
7,1986,AZ2,D,D,0.639
8,1986,AZ2,R,X,0.494
9,1986,AZ2,R,X,0.393
10,1986,AZ2,D,D,0.813
11,1986,AZ2,D,D,0.721
12,1986,AZ2,R,R,0.456
13,1986,AZ2,R,X,0.435
14,1986,AZ2,R,X,0.352
15,1986,AZ2,R,R,0.308
16,1986,AZ2,R,X,0.362
17,1986,AZ2,R,R,0.399
18,1986,AZ2,R,X,0.343
19,1986,AZ2,R,R,0.308
20,1986,AZ2,D,D,0.597
21,1986,AZ2,R,R,0.359
22,1986,AZ2,D,D,0.634
23,1986,AZ2,D,D,0.740
24,1986,AZ2,R,R,0.306
25,1986,AZ2,R,X,0.344
26,1986,AZ2,R,R,0.324
27,1986,AZ2,R,R,0.353
28,1986,AZ2,R,R,0.298
29,1986,AZ2,R,R,0.331
30,1986,AZ2,R,R,0.393
1,1988,AZ2,R,R,0.364
2,1988,AZ2,D,D,0.596
3,1988,AZ2,D,D,0.758
4,1988,AZ2,D,D,0.579
5,1988,AZ2,D,X,0.639
6,1988,AZ2,D,D,0.995
7,1988,AZ2,D,D,0.627
8,1988,AZ2,D,X,0.560
9,1988,AZ2,R,X,0.471
10,1988,AZ2,D,D,0.990
11,1988,AZ2,D,D,0.714
12,1988,AZ2,R,R,0.490
13,1988,AZ2,D,X,0.572
14,1988,AZ2,R,X,0.381
15,1988,AZ2,R,R,0.381
16,1988,AZ2,R,X,0.470
17,1988,AZ2,R,R,0.327
18,1988,AZ2,R,X,0.417
19,1988,AZ2,R,R,0.352
20,1988,AZ2,D,D,0.592
21,1988,AZ2,R,R,0.474
22,1988,AZ2,D,D,0.673
23,1988,AZ2,D,D,0.752
24,1988,AZ2,R,R,0.370
25,1988,AZ2,R,X,0.397
26,1988,AZ2,R,R,0.452
27,1988,AZ2,R,R,0.391
28,1988,AZ2,R,R,0.262
29,1988,AZ2,R,R,0.453
30,1988,AZ2,R,R,0.387
1,1990,AZ2,R,R,0.453
2,1990,AZ2,D,D,0.538
3,1990,AZ2,D,D,0.730
4,1990,AZ2,D,D,0.595
5,1990,AZ2,R,X,0.496
6,1990,AZ2,D,D,0.579
7,1990,AZ2,D,D,0.595
8,1990,AZ2,D,X,0.643
9,1990,AZ2,D,X,0.549
10,1990,AZ2,D,D,0.686
11,1990,AZ2,D,D,0.644
12,1990,AZ2,R,R,0.462
13,1990,AZ2,D,X,0.555
14,1990,AZ2,D,X,0.530
15,1990,AZ2,R,R,0.382
16,1990,AZ2,D,X,0.602
17,1990,AZ2,R,R,0.396
18,1990,AZ2,D,X,0.522
19,1990,AZ2,R,R,0.402
20,1990,AZ2,D,D,0.544
21,1990,AZ2,R,R,0.401
22,1990,AZ2,D,D,0.629
23,1990,AZ2,D,D,0.586
24,1990,AZ2,R,R,0.453
25,1990,AZ2,D,X,0.521
26,1990,AZ2,R,R,0.362
27,1990,AZ2,R,R,0.385
28,1990,AZ2,R,R,0.253
29,1990,AZ2,R,R,0.396
30,1990,AZ2,R,R,0.389
1,1992,AZ3,R,R,0.432
2,1992,AZ3,R,R,0.479
3,1992,AZ3,D,D,0.700
4,1992,AZ3,D,D,0.528
5,1992,AZ3,R,X,0.445
6,1992,AZ3,R,R,0.335
7,1992,AZ3,D,D,0.610
8,1992,AZ3,D,D,0.585
9,1992,AZ3,R,R,0.466
10,1992,AZ3,D,D,0.559
11,1992,AZ3,D,D,0.625
12,1992,AZ3,R,X,0.394
13,1992,AZ3,R,X,0.495
14,1992,AZ3,D,D,0.594
15,1992,AZ3,R,R,0.433
16,1992,AZ3,D,X,0.538
17,1992,AZ3,R,R,0.403
18,1992,AZ3,R,R,0.478
19,1992,AZ3,R,R,0.349
20,1992,AZ3,D,D,0.614
21,1992,AZ3,R,R,0.397
22,1992,AZ3,D,D,0.662
23,1992,AZ3,D,D,0.687
24,1992,AZ3,R,R,0.383
25,1992,AZ3,D,D,0.640
26,1992,AZ3,R,R,0.387
27,1992,AZ3,R,X,0.507
28,1992,AZ3,R,R,0.354
29,1992,AZ3,R,R,0.428
30,1992,AZ3,R,X,0.353
1,1994,AZ3,R,R,0.293
2,1994,AZ3,R,R,0.343
3,1994,AZ3,D,D,0.726
4,1994,AZ3,D,D,0.523
5,1994,AZ3,R,X,0.349
6,1994,AZ3,R,R,0.263
7,1994,AZ3,D,D,0.535
8,1994,AZ3,D,D,0.575
9,1994,AZ3,R,R,0.372
10,1994,AZ3,D,D,0.517
11,1994,AZ3,D,D,0.676
12,1994,AZ3,R,X,0.329
13,1994,AZ3,R,X,0.415
14,1994,AZ3,D,D,0.541
15,1994,AZ3,R,R,0.301
16,1994,AZ3,R,X,0.463
17,1994,AZ3,R,R,0.383
18,1994,AZ3,R,R,0.352
19,1994,AZ3,R,R,0.267
20,1994,AZ3,D,D,0.558
21,1994,AZ3,R,R,0.332
22,1994,AZ3,D,D,0.692
23,1994,AZ3,D,D,0.755
24,1994,AZ3,R,R,0.258
25,1994,AZ3,D,D,0.606
26,1994,AZ3,R,R,0.360
27,1994,AZ3,R,X,0.430
28,1994,AZ3,R,R,0.287
29,1994,AZ3,R,R,0.326
30,1994,AZ3,R,X,0.237
1,1996,AZ3,R,R,0.301
2,1996,AZ3,R,R,0.365
3,1996,AZ3,D,D,0.752
4,1996,AZ3,D,D,0.544
5,1996,AZ3,R,X,0.339
6,1996,AZ3,R,R,0.305
7,1996,AZ3,D,D,0.568
8,1996,AZ3,D,D,0.582
9,1996,AZ3,R,R,0.391
10,1996,AZ3,D,D,0.506
11,1996,AZ3,D,D,0.667
12,1996,AZ3,R,X,0.369
13,1996,AZ3,D,X,0.589
14,1996,AZ3,D,D,0.632
15,1996,AZ3,R,R,0.377
16,1996,AZ3,R,X,0.402
17,1996,AZ3,R,R,0.423
18,1996,AZ3,R,R,0.344
19,1996,AZ3,R,R,0.356
20,1996,AZ3,D,D,0.619
21,1996,AZ3,R,R,0.397
22,1996,AZ3,D,D,0.691
23,1996,AZ3,D,D,0.794
24,1996,AZ3,R,R,0.328
25,1996,AZ3,D,D,0.610
26,1996,AZ3,R,R,0.357
27,1996,AZ3,R,X,0.413
28,1996,AZ3,R,R,0.320
29,1996,AZ3,R,R,0.351
30,1996,AZ3,R,X,0.307
1,1998,AZ3,R,R,0.386
2,1998,AZ3,R,R,0.370
3,1998,AZ3,D,D,0.739
4,1998,AZ3,D,D,0.551
5,1998,AZ3,D,X,0.543
6,1998,AZ3,R,R,0.337
7,1998,AZ3,D,D,0.634
8,1998,AZ3,D,D,0.567
9,1998,AZ3,R,R,0.381
10,1998,AZ3,D,D,0.522
11,1998,AZ3,D,D,0.699
12,1998,AZ3,R,X,0.398
13,1998,AZ3,D,X,0.611
14,1998,AZ3,D,D,0.672
15,1998,AZ3,R,R,0.376
16,1998,AZ3,R,X,0.468
17,1998,AZ3,R,R,0.377
18,1998,AZ3,R,R,0.392
19,1998,AZ3,R,R,0.359
20,1998,AZ3,D,D,0.653
21,1998,AZ3,R,R,0.388
22,1998,AZ3,D,D,0.691
23,1998,AZ3,D,D,0.705
24,1998,AZ3,R,R,0.317
25,1998,AZ3,D,D,0.679
26,1998,AZ3,R,R,0.335
27,1998,AZ3,D,X,0.554
28,1998,AZ3,R,R,0.319
29,1998,AZ3,R,R,0.321
30,1998,AZ3,R,X,0.364
1,2000,AZ3,R,R,0.414
2,2000,AZ3,R,R,0.471
3,2000,AZ3,D,D,0.795
4,2000,AZ3,D,D,0.586
5,2000,AZ3,D,X,0.593
6,2000,AZ3,R,R,0.429
7,2000,AZ3,D,D,0.622
8,2000,AZ3,D,D,0.539
9,2000,AZ3,R,R,0.416
10,2000,AZ3,D,D,0.520
11,2000,AZ3,D,D,0.725
12,2000,AZ3,D,X,0.563
13,2000,AZ3,D,X,0.517
14,2000,AZ3,D,D,0.677
15,2000,AZ3,R,R,0.407
16,2000,AZ3,R,X,0.462
17,2000,AZ3,R,R,0.377
18,2000,AZ3,R,R,0.468
19,2000,AZ3,R,R,0.383
20,2000,AZ3,D,D,0.619
21,2000,AZ3,R,R,0.439
22,2000,AZ3,D,D,0.763
23,2000,AZ3,D,D,0.799
24,2000,AZ3,R,R,0.383
25,2000,AZ3,D,D,0.664
26,2000,AZ3,R,R,0.432
27,2000,AZ3,D,X,0.555
28,2000,AZ3,R,R,0.329
29,2000,AZ3,R,R,0.366
30,2000,AZ3,D,X,0.664
1,2002,AZ4,,R,
2,2002,AZ4,,D,
3,2002,AZ4,,R,
4,2002,AZ4,,R,
5,2002,AZ4,,R,
6,2002,AZ4,,R,
7,2002,AZ4,,R,
8,2002,AZ4,,R,
9,2002,AZ4,,R,
10,2002,AZ4,,R,
11,2002,AZ4,,R,
12,2002,AZ4,,R,
13,2002,AZ4,,D,
14,2002,AZ4,,D,
15,2002,AZ4,,D,
16,2002,AZ4,,D,
17,2002,AZ4,,D,
18,2002,AZ4,,R,
19,2002,AZ4,,R,
20,2002,AZ4,,R,
21,2002,AZ4,,R,
22,2002,AZ4,,R,
23,2002,AZ4,,X,
24,2002,AZ4,,X,
25,2002,AZ4,,X,
26,2002,AZ4,,X,
27,2002,AZ4,,D,
28,2002,AZ4,,D,
29,2002,AZ4,,D,
30,2002,AZ4,,R,
1,2004,AZ4,R,R,0.404
2,2004,AZ4,D,D,0.681
3,2004,AZ4,R,R,0.396
4,2004,AZ4,R,R,0.384
